unix,date,symbol,open,high,low,close,Volume USD,Volume BTC
1601985600,10/6/2020 12:00,BTC/USD,10709.03,10732,10706,10719,790076.18,73.7
1601982000,10/6/2020 11:00,BTC/USD,10717,10723,10657.42,10709.03,2092013.58,195.59
1601978400,10/6/2020 10:00,BTC/USD,10757,10758,10717,10717,869562.34,81.01
1601974800,10/6/2020 9:00,BTC/USD,10748,10760,10747,10757,1093454.6,101.66
1601971200,10/6/2020 8:00,BTC/USD,10729,10748,10718,10748,746887.04,69.59
1601967600,10/6/2020 7:00,BTC/USD,10756,10779.46,10716,10729,1800577.24,167.49
1601964000,10/6/2020 6:00,BTC/USD,10767,10767,10751,10756,315130.05,29.29
1601960400,10/6/2020 5:00,BTC/USD,10786,10787,10763,10767,376246.59,34.92
1601956800,10/6/2020 4:00,BTC/USD,10786,10800,10786,10786,600195.63,55.61
1601953200,10/6/2020 3:00,BTC/USD,10784.55,10805,10776,10786,697273.37,64.61
1601949600,10/6/2020 2:00,BTC/USD,10782,10810,10781,10784.55,545443.32,50.54
1601946000,10/6/2020 1:00,BTC/USD,10774,10787,10766,10782,412995.12,38.33
1601942400,10/6/2020 0:00,BTC/USD,10807,10819.96,10769,10774,781983.22,72.44
1601938800,10/5/2020 23:00,BTC/USD,10768,10816,10758,10807,867759.83,80.4
1601935200,10/5/2020 22:00,BTC/USD,10756,10782,10756,10768,551293.05,51.2
1601931600,10/5/2020 21:00,BTC/USD,10758,10776,10753,10756,513941.93,47.75
1601928000,10/5/2020 20:00,BTC/USD,10753.97,10770,10751,10758,331562.06,30.81
1601924400,10/5/2020 19:00,BTC/USD,10731.08,10757,10731,10753.97,214638.35,19.97
1601920800,10/5/2020 18:00,BTC/USD,10713.08,10734.82,10701.1,10731.08,333923.96,31.17
1601917200,10/5/2020 17:00,BTC/USD,10757,10757,10713,10713.08,417272.63,38.85
1601913600,10/5/2020 16:00,BTC/USD,10741,10757,10727,10757,508725.71,47.36
1601910000,10/5/2020 15:00,BTC/USD,10745.74,10750,10734,10741,343296.8,31.96
1601906400,10/5/2020 14:00,BTC/USD,10749,10785,10740,10745.74,2894419.43,268.88
1601902800,10/5/2020 13:00,BTC/USD,10715,10750,10715,10749,1268581.62,118.18
1601899200,10/5/2020 12:00,BTC/USD,10693,10715,10688,10715,941174.77,87.93
1601895600,10/5/2020 11:00,BTC/USD,10700.01,10714.91,10693,10693,480701.8,44.9
1601892000,10/5/2020 10:00,BTC/USD,10706,10706,10688,10700.01,490009.74,45.81
1601888400,10/5/2020 9:00,BTC/USD,10696,10708,10690,10706,429331.88,40.11
1601884800,10/5/2020 8:00,BTC/USD,10705,10708.67,10696,10696,427500.67,39.94
1601881200,10/5/2020 7:00,BTC/USD,10658,10705,10655,10705,1861138,174.34
1601877600,10/5/2020 6:00,BTC/USD,10695,10695,10637,10658,996268.82,93.36
1601874000,10/5/2020 5:00,BTC/USD,10674,10695,10674,10695,343937.28,32.2
1601870400,10/5/2020 4:00,BTC/USD,10689,10689.05,10664,10674,733545.07,68.67
1601866800,10/5/2020 3:00,BTC/USD,10726,10730,10689,10689,916178.92,85.5
1601863200,10/5/2020 2:00,BTC/USD,10712,10726,10710,10726,133312.44,12.44
1601859600,10/5/2020 1:00,BTC/USD,10720,10725,10708,10712,198023.47,18.48
1601856000,10/5/2020 0:00,BTC/USD,10687,10758,10680,10720,2932107.47,273.29
1601852400,10/4/2020 23:00,BTC/USD,10674,10688,10665,10687,139863.65,13.1
1601848800,10/4/2020 22:00,BTC/USD,10664,10694,10660,10674,518923.51,48.6
1601845200,10/4/2020 21:00,BTC/USD,10660,10681,10659,10664,347345.52,32.56
1601841600,10/4/2020 20:00,BTC/USD,10695,10712.29,10655,10660,1158313.19,108.41
1601838000,10/4/2020 19:00,BTC/USD,10653,10713,10652,10695,2399456.88,224.43
1601834400,10/4/2020 18:00,BTC/USD,10624.09,10674,10622,10653,1198048.03,112.5
1601830800,10/4/2020 17:00,BTC/USD,10618.66,10626,10617,10624.09,160245.38,15.09
1601827200,10/4/2020 16:00,BTC/USD,10616,10622,10601.41,10618.66,430824.53,40.58
1601823600,10/4/2020 15:00,BTC/USD,10621,10625,10608.18,10616,579580.54,54.58
1601820000,10/4/2020 14:00,BTC/USD,10625,10630,10612,10621,371109.08,34.94
1601816400,10/4/2020 13:00,BTC/USD,10624,10640,10615.65,10625,540763.94,50.88
1601812800,10/4/2020 12:00,BTC/USD,10620,10624,10595,10624,773593.3,72.9
1601809200,10/4/2020 11:00,BTC/USD,10605,10628,10599,10620,364708.18,34.37
1601805600,10/4/2020 10:00,BTC/USD,10621,10621,10598,10605,697690.74,65.76
1601802000,10/4/2020 9:00,BTC/USD,10623,10626,10608.27,10621,367452.26,34.6
1601798400,10/4/2020 8:00,BTC/USD,10641,10642,10613.07,10623,509436.66,47.9
1601794800,10/4/2020 7:00,BTC/USD,10645,10656,10633,10641,379902.63,35.7
1601791200,10/4/2020 6:00,BTC/USD,10587.06,10676,10587.06,10645,3542442.74,332.81
1601787600,10/4/2020 5:00,BTC/USD,10583,10595,10582.96,10587.06,1128189.86,106.56
1601784000,10/4/2020 4:00,BTC/USD,10568.19,10595,10568.18,10583,702228.8,66.34
1601780400,10/4/2020 3:00,BTC/USD,10575,10580,10568,10568.19,111886.75,10.58
1601776800,10/4/2020 2:00,BTC/USD,10562,10575,10554,10575,168119.33,15.92
1601773200,10/4/2020 1:00,BTC/USD,10563.44,10564,10545,10562,79129.41,7.497
1601769600,10/4/2020 0:00,BTC/USD,10558.59,10571,10541,10563.44,657155.44,62.26
1601766000,10/3/2020 23:00,BTC/USD,10569,10574,10558,10558.59,124681.3,11.8
1601762400,10/3/2020 22:00,BTC/USD,10587.76,10588,10547,10569,731245.96,69.28
1601758800,10/3/2020 21:00,BTC/USD,10584,10588,10579,10587.76,262143.28,24.77
1601755200,10/3/2020 20:00,BTC/USD,10601.98,10606,10575,10584,195338.06,18.44
1601751600,10/3/2020 19:00,BTC/USD,10596.55,10613,10596,10601.98,673644.7,63.54
1601748000,10/3/2020 18:00,BTC/USD,10602.88,10609.44,10589.87,10596.55,547363.35,51.64
1601744400,10/3/2020 17:00,BTC/USD,10600,10605,10583,10602.88,166342.68,15.7
1601740800,10/3/2020 16:00,BTC/USD,10568.55,10616,10558,10600,1381627.78,130.54
1601737200,10/3/2020 15:00,BTC/USD,10554.12,10570,10554,10568.55,182769.58,17.3
1601733600,10/3/2020 14:00,BTC/USD,10550,10561,10548,10554.12,292469.57,27.71
1601730000,10/3/2020 13:00,BTC/USD,10554,10564,10550,10550,225686.09,21.38
1601726400,10/3/2020 12:00,BTC/USD,10556,10556.97,10541,10554,233611.81,22.14
1601722800,10/3/2020 11:00,BTC/USD,10561,10578,10553,10556,363103.98,34.37
1601719200,10/3/2020 10:00,BTC/USD,10543,10566,10542,10561,360454.57,34.15
1601715600,10/3/2020 9:00,BTC/USD,10526,10556,10526,10543,244364.82,23.18
1601712000,10/3/2020 8:00,BTC/USD,10544.45,10571,10522,10526,375602.66,35.66
1601708400,10/3/2020 7:00,BTC/USD,10544,10549,10528,10544.45,856394.61,81.29
1601704800,10/3/2020 6:00,BTC/USD,10556,10563.95,10513,10544,237227.5,22.52
1601701200,10/3/2020 5:00,BTC/USD,10573.12,10576,10550.89,10556,102072.68,9.665
1601697600,10/3/2020 4:00,BTC/USD,10569,10575,10563,10573.12,371680.76,35.16
1601694000,10/3/2020 3:00,BTC/USD,10556.71,10574,10546,10569,148498.73,14.06
1601690400,10/3/2020 2:00,BTC/USD,10547.01,10562,10535.11,10556.71,124205.45,11.77
1601686800,10/3/2020 1:00,BTC/USD,10562.01,10569.14,10540,10547.01,145668.73,13.8
1601683200,10/3/2020 0:00,BTC/USD,10586,10592,10549,10562.01,466259.46,44.12
1601679600,10/2/2020 23:00,BTC/USD,10569.14,10590.07,10564,10586,768488.27,72.61
1601676000,10/2/2020 22:00,BTC/USD,10484.03,10598,10484.03,10569.14,890239.3,84.47
1601672400,10/2/2020 21:00,BTC/USD,10555.93,10570,10484,10484.03,1725595.6,163.9
1601668800,10/2/2020 20:00,BTC/USD,10533.85,10568,10527,10555.93,426689.66,40.44
1601665200,10/2/2020 19:00,BTC/USD,10565.27,10565.27,10533.85,10533.85,354842.14,33.64
1601661600,10/2/2020 18:00,BTC/USD,10555,10568,10544,10565.27,1171552.99,110.93
1601658000,10/2/2020 17:00,BTC/USD,10560.68,10574,10537,10555,977085.51,92.58
1601654400,10/2/2020 16:00,BTC/USD,10528,10575.66,10501,10560.68,1753381.1,166.36
1601650800,10/2/2020 15:00,BTC/USD,10529.42,10555,10525,10528,834649.27,79.2
1601647200,10/2/2020 14:00,BTC/USD,10534,10558,10509.99,10529.42,4359944.65,413.97
1601643600,10/2/2020 13:00,BTC/USD,10506.11,10607,10440,10534,6397472.34,608.35
1601640000,10/2/2020 12:00,BTC/USD,10460.7,10509.86,10455.4,10506.11,618989.71,59.02
1601636400,10/2/2020 11:00,BTC/USD,10482.12,10496.67,10460,10460.7,610221.88,58.23
1601632800,10/2/2020 10:00,BTC/USD,10462,10483,10391,10482.12,2807733.58,268.8
1601629200,10/2/2020 9:00,BTC/USD,10476.74,10500,10443,10462,971177.77,92.81
1601625600,10/2/2020 8:00,BTC/USD,10516.94,10516.94,10450,10476.74,1430007.19,136.36
1601622000,10/2/2020 7:00,BTC/USD,10525,10543,10498.11,10516.94,936304.15,88.99
1601618400,10/2/2020 6:00,BTC/USD,10467,10547,10436.11,10525,1001136.8,95.44
1601614800,10/2/2020 5:00,BTC/USD,10613.59,10613.59,10413,10467,7486940.15,713.99
1601611200,10/2/2020 4:00,BTC/USD,10664,10686,10613,10613.59,1696566.59,159.07
1601607600,10/2/2020 3:00,BTC/USD,10622,10666,10620,10664,383953.73,36.09
1601604000,10/2/2020 2:00,BTC/USD,10610,10632,10607.89,10622,312488.06,29.42
1601600400,10/2/2020 1:00,BTC/USD,10607,10634.47,10605,10610,313532.76,29.52
1601596800,10/2/2020 0:00,BTC/USD,10634,10634,10600,10607,1095716.42,103.22
1601593200,10/1/2020 23:00,BTC/USD,10621,10634,10612.55,10634,477396.21,44.95
1601589600,10/1/2020 22:00,BTC/USD,10601,10646,10586,10621,844634.24,79.55
1601586000,10/1/2020 21:00,BTC/USD,10617,10639.49,10601,10601,612874.23,57.67
1601582400,10/1/2020 20:00,BTC/USD,10627,10627.79,10580,10617,1744974.72,164.69
1601578800,10/1/2020 19:00,BTC/USD,10599.09,10652,10579.67,10627,4019492.86,378.86
1601575200,10/1/2020 18:00,BTC/USD,10494,10605,10476,10599.09,3619108.11,343.24
1601571600,10/1/2020 17:00,BTC/USD,10530,10545,10468,10494,5054465.73,481.17
1601568000,10/1/2020 16:00,BTC/USD,10727,10727,10460,10530,13007040.8,1228.27
1601564400,10/1/2020 15:00,BTC/USD,10875,10900,10719,10727,12934465.48,1197.34
1601560800,10/1/2020 14:00,BTC/USD,10880,10883.71,10857,10875,579459.06,53.31
1601557200,10/1/2020 13:00,BTC/USD,10907.13,10912.65,10879,10880,1232045.05,113.1
1601553600,10/1/2020 12:00,BTC/USD,10925.92,10932,10885,10907.13,775228.88,71.12
1601550000,10/1/2020 11:00,BTC/USD,10891,10925.92,10879,10925.92,458570.11,42.09
1601546400,10/1/2020 10:00,BTC/USD,10922,10931,10874,10891,1267353.26,116.39
1601542800,10/1/2020 9:00,BTC/USD,10901,10925,10901,10922,324238.93,29.71
1601539200,10/1/2020 8:00,BTC/USD,10853,10975.13,10845,10901,8220336.24,753.17
1601535600,10/1/2020 7:00,BTC/USD,10847,10867.89,10833.19,10853,808047.91,74.5
1601532000,10/1/2020 6:00,BTC/USD,10844,10869,10841.21,10847,394214.53,36.32
1601528400,10/1/2020 5:00,BTC/USD,10829.88,10844,10821,10844,293851.77,27.12
1601524800,10/1/2020 4:00,BTC/USD,10819,10849,10819,10829.88,161847.74,14.93
1601521200,10/1/2020 3:00,BTC/USD,10840,10842.88,10819,10819,337071.4,31.13
1601517600,10/1/2020 2:00,BTC/USD,10859.4,10892,10840,10840,997282.45,91.74
1601514000,10/1/2020 1:00,BTC/USD,10807,10867,10807,10859.4,895657.91,82.64
1601510400,10/1/2020 0:00,BTC/USD,10795,10849,10795,10807,1832082.72,169.16
1601506800,9/30/2020 23:00,BTC/USD,10765.07,10804.89,10765,10795,523325.67,48.51
1601503200,9/30/2020 22:00,BTC/USD,10724,10775,10722,10765.07,404957.96,37.64
1601499600,9/30/2020 21:00,BTC/USD,10722,10756,10722,10724,381667.16,35.57
1601496000,9/30/2020 20:00,BTC/USD,10733.65,10741,10698,10722,533992.46,49.84
1601492400,9/30/2020 19:00,BTC/USD,10748,10753,10705,10733.65,513310.44,47.85
1601488800,9/30/2020 18:00,BTC/USD,10788,10800.35,10706.33,10748,2635643.86,244.78
1601485200,9/30/2020 17:00,BTC/USD,10802,10819,10777,10788,1398867.31,129.46
1601481600,9/30/2020 16:00,BTC/USD,10797.35,10805,10780.99,10802,401748.85,37.22
1601478000,9/30/2020 15:00,BTC/USD,10767.9,10811.89,10767.9,10797.35,859758.3,79.68
1601474400,9/30/2020 14:00,BTC/USD,10765,10777.93,10756,10767.9,938508.43,87.16
1601470800,9/30/2020 13:00,BTC/USD,10748,10775,10746,10765,541136.95,50.3
1601467200,9/30/2020 12:00,BTC/USD,10705.72,10767.13,10694,10748,1306930.21,121.75
1601463600,9/30/2020 11:00,BTC/USD,10744,10747.67,10705,10705.72,337110.64,31.41
1601460000,9/30/2020 10:00,BTC/USD,10716,10745,10715,10744,223569.45,20.83
1601456400,9/30/2020 9:00,BTC/USD,10729,10729,10684,10716,636364.78,59.47
1601452800,9/30/2020 8:00,BTC/USD,10722,10746,10709,10729,461028.43,42.96
1601449200,9/30/2020 7:00,BTC/USD,10737.93,10768.91,10713.03,10722,812941.79,75.74
1601445600,9/30/2020 6:00,BTC/USD,10724.1,10751,10704,10737.93,333518.64,31.08
1601442000,9/30/2020 5:00,BTC/USD,10764.08,10781,10724,10724.1,336454.85,31.28
1601438400,9/30/2020 4:00,BTC/USD,10762,10774,10711.47,10764.08,888125.89,82.62
1601434800,9/30/2020 3:00,BTC/USD,10792.13,10800.1,10753.05,10762,912757.76,84.67
1601431200,9/30/2020 2:00,BTC/USD,10811.13,10833.81,10782,10792.13,360876.77,33.39
1601427600,9/30/2020 1:00,BTC/USD,10830.06,10842.53,10793,10811.13,220359.96,20.37
1601424000,9/30/2020 0:00,BTC/USD,10856,10866.01,10830,10830.06,227933.32,21.01
1601420400,9/29/2020 23:00,BTC/USD,10780,10889,10779.94,10856,1323655.21,122.04
1601416800,9/29/2020 22:00,BTC/USD,10787.91,10794,10770,10780,378988.06,35.15
1601413200,9/29/2020 21:00,BTC/USD,10775,10800,10770,10787.91,490301.37,45.46
1601409600,9/29/2020 20:00,BTC/USD,10764,10797,10764,10775,760932.26,70.58
1601406000,9/29/2020 19:00,BTC/USD,10748,10783,10738,10764,506175.59,47.04
1601402400,9/29/2020 18:00,BTC/USD,10695.89,10758,10691,10748,671521.45,62.57
1601398800,9/29/2020 17:00,BTC/USD,10708.95,10710,10654,10695.89,1086588.6,101.83
1601395200,9/29/2020 16:00,BTC/USD,10738,10749,10681,10708.95,1481869.62,138.38
1601391600,9/29/2020 15:00,BTC/USD,10781,10786,10731,10738,1632463.33,151.65
1601388000,9/29/2020 14:00,BTC/USD,10773,10807,10766.04,10781,900390.76,83.4
1601384400,9/29/2020 13:00,BTC/USD,10783,10784.57,10737.66,10773,631078.1,58.65
1601380800,9/29/2020 12:00,BTC/USD,10781,10787.04,10767,10783,789854.35,73.28
1601377200,9/29/2020 11:00,BTC/USD,10793,10815.4,10781,10781,1400677.71,129.71
1601373600,9/29/2020 10:00,BTC/USD,10742,10796,10741,10793,379226.39,35.18
1601370000,9/29/2020 9:00,BTC/USD,10756,10773,10733,10742,560457.65,52.13
1601366400,9/29/2020 8:00,BTC/USD,10749,10764.33,10742.42,10756,534103.65,49.66
1601362800,9/29/2020 7:00,BTC/USD,10762.16,10763,10738,10749,1124060.29,104.54
1601359200,9/29/2020 6:00,BTC/USD,10690.66,10762.16,10690,10762.16,898444.71,83.77
1601355600,9/29/2020 5:00,BTC/USD,10711,10714.22,10690,10690.66,271061.76,25.32
1601352000,9/29/2020 4:00,BTC/USD,10708,10727,10705.9,10711,107681.57,10.05
1601348400,9/29/2020 3:00,BTC/USD,10706,10724.93,10701,10708,230971.74,21.56
1601344800,9/29/2020 2:00,BTC/USD,10701,10720,10685,10706,352821.54,32.97
1601341200,9/29/2020 1:00,BTC/USD,10730.74,10733,10696,10701,1095726.8,102.27
1601337600,9/29/2020 0:00,BTC/USD,10714,10745,10674.2,10730.74,1670692.15,155.81
1601334000,9/28/2020 23:00,BTC/USD,10879,10879.8,10656.21,10714,13303485.46,1237.32
1601330400,9/28/2020 22:00,BTC/USD,10899,10899,10872,10879,200197.41,18.39
1601326800,9/28/2020 21:00,BTC/USD,10887,10899,10859.53,10899,1813701.62,166.83
1601323200,9/28/2020 20:00,BTC/USD,10878,10890,10878,10887,435277.1,39.99
1601319600,9/28/2020 19:00,BTC/USD,10891,10891,10856,10878,484059.26,44.51
1601316000,9/28/2020 18:00,BTC/USD,10910,10910,10876,10891,356332.01,32.72
1601312400,9/28/2020 17:00,BTC/USD,10908,10934.9,10894,10910,379354.88,34.76
1601308800,9/28/2020 16:00,BTC/USD,10923.23,10926.93,10896,10908,495491.84,45.44
1601305200,9/28/2020 15:00,BTC/USD,10884,10928.93,10876,10923.23,598725.95,54.92
1601301600,9/28/2020 14:00,BTC/USD,10910,10938,10881.13,10884,770199.72,70.61
1601298000,9/28/2020 13:00,BTC/USD,10929.95,10961,10903,10910,962751.69,88.07
1601294400,9/28/2020 12:00,BTC/USD,10899,10960,10870,10929.95,1741253.27,159.4
1601290800,9/28/2020 11:00,BTC/USD,10905.66,10927,10886,10899,1234373.97,113.26
1601287200,9/28/2020 10:00,BTC/USD,10886,10906,10861.05,10905.66,882719.7,81.04
1601283600,9/28/2020 9:00,BTC/USD,10884,10901.04,10869,10886,650565.88,59.76
1601280000,9/28/2020 8:00,BTC/USD,10886,10912,10877,10884,1035246.44,94.96
1601276400,9/28/2020 7:00,BTC/USD,10895.36,10909,10870,10886,411555.29,37.8
1601272800,9/28/2020 6:00,BTC/USD,10905.98,10911,10876,10895.36,546481.53,50.16
1601269200,9/28/2020 5:00,BTC/USD,10922,10949,10897,10905.98,1669117.82,152.7
1601265600,9/28/2020 4:00,BTC/USD,10909.64,10929.84,10900,10922,359828.84,32.96
1601262000,9/28/2020 3:00,BTC/USD,10936,10941,10902,10909.64,360861.65,33.04
1601258400,9/28/2020 2:00,BTC/USD,10954,10979,10935,10936,475039.9,43.37
1601254800,9/28/2020 1:00,BTC/USD,10915,10963.18,10910.61,10954,2083476.03,190.53
1601251200,9/28/2020 0:00,BTC/USD,10803,10986,10803,10915,9933133.73,911.12
1601247600,9/27/2020 23:00,BTC/USD,10778,10810,10760,10803,731103.04,67.82
1601244000,9/27/2020 22:00,BTC/USD,10745,10785,10745,10778,298765.2,27.74
1601240400,9/27/2020 21:00,BTC/USD,10752,10764,10740,10745,413354.54,38.42
1601236800,9/27/2020 20:00,BTC/USD,10758.87,10762,10742,10752,202775.15,18.86
1601233200,9/27/2020 19:00,BTC/USD,10734,10766,10727.24,10758.87,426131.68,39.63
1601229600,9/27/2020 18:00,BTC/USD,10750.07,10765,10729,10734,217056.89,20.19
1601226000,9/27/2020 17:00,BTC/USD,10740.53,10760.47,10737,10750.07,485088.84,45.14
1601222400,9/27/2020 16:00,BTC/USD,10778,10796,10740,10740.53,489380.08,45.44
1601218800,9/27/2020 15:00,BTC/USD,10693.14,10788.22,10660,10778,3224071.99,300.27
1601215200,9/27/2020 14:00,BTC/USD,10695.63,10706.92,10682,10693.14,760473.45,71.13
1601211600,9/27/2020 13:00,BTC/USD,10687.96,10700,10679,10695.63,273482.12,25.58
1601208000,9/27/2020 12:00,BTC/USD,10642.94,10691,10594,10687.96,2141858.51,201.59
1601204400,9/27/2020 11:00,BTC/USD,10683,10684.62,10641,10642.94,260989.47,24.48
1601200800,9/27/2020 10:00,BTC/USD,10651,10695,10646,10683,743781.59,69.72
1601197200,9/27/2020 9:00,BTC/USD,10672.02,10674.12,10643,10651,398154.01,37.36
1601193600,9/27/2020 8:00,BTC/USD,10693,10693,10632,10672.02,634546.32,59.47
1601190000,9/27/2020 7:00,BTC/USD,10691,10712,10671,10693,1614128.3,150.94
1601186400,9/27/2020 6:00,BTC/USD,10802,10804.95,10615,10691,3247631.55,304.07
1601182800,9/27/2020 5:00,BTC/USD,10806.79,10811.07,10787.06,10802,272983.09,25.29
1601179200,9/27/2020 4:00,BTC/USD,10801.89,10821,10793.99,10806.79,409800.17,37.9
1601175600,9/27/2020 3:00,BTC/USD,10802.91,10808,10788,10801.89,190376.47,17.63
1601172000,9/27/2020 2:00,BTC/USD,10795.52,10808,10786,10802.91,420660.81,38.96
1601168400,9/27/2020 1:00,BTC/USD,10801,10824,10790,10795.52,463887.49,42.91
1601164800,9/27/2020 0:00,BTC/USD,10750,10801,10748.09,10801,477242.44,44.27
1601161200,9/26/2020 23:00,BTC/USD,10754.95,10772,10750,10750,283940.09,26.39
1601157600,9/26/2020 22:00,BTC/USD,10740,10764,10731,10754.95,141598.73,13.18
1601154000,9/26/2020 21:00,BTC/USD,10738,10772,10737.04,10740,415411.73,38.63
1601150400,9/26/2020 20:00,BTC/USD,10739.55,10740,10725,10738,193051.26,17.98
1601146800,9/26/2020 19:00,BTC/USD,10748,10750,10731,10739.55,698264.8,65
1601143200,9/26/2020 18:00,BTC/USD,10766,10795,10745,10748,509888.06,47.35
1601139600,9/26/2020 17:00,BTC/USD,10769,10770,10742.39,10766,277226.16,25.76
1601136000,9/26/2020 16:00,BTC/USD,10741.86,10770,10706,10769,567677.11,52.86
1601132400,9/26/2020 15:00,BTC/USD,10735.11,10759,10733,10741.86,373355.97,34.76
1601128800,9/26/2020 14:00,BTC/USD,10697,10752,10695.17,10735.11,386074.44,35.96
1601125200,9/26/2020 13:00,BTC/USD,10714.08,10718,10695.17,10697,262164.13,24.49
1601121600,9/26/2020 12:00,BTC/USD,10732,10732,10701,10714.08,526509.65,49.17
1601118000,9/26/2020 11:00,BTC/USD,10744.95,10748,10725,10732,305289.34,28.43
1601114400,9/26/2020 10:00,BTC/USD,10719,10745,10687,10744.95,330522.64,30.86
1601110800,9/26/2020 9:00,BTC/USD,10700.98,10730,10695,10719,406653.15,37.95
1601107200,9/26/2020 8:00,BTC/USD,10726,10733,10695,10700.98,122709.06,11.45
1601103600,9/26/2020 7:00,BTC/USD,10751,10762,10710,10726,248875.77,23.19
1601100000,9/26/2020 6:00,BTC/USD,10744,10787.23,10741.44,10751,421629.21,39.16
1601096400,9/26/2020 5:00,BTC/USD,10761,10841,10725.06,10744,2433818.63,225.78
1601092800,9/26/2020 4:00,BTC/USD,10729.12,10762,10717,10761,169193.52,15.77
1601089200,9/26/2020 3:00,BTC/USD,10736.58,10765,10729,10729.12,238317.33,22.18
1601085600,9/26/2020 2:00,BTC/USD,10715,10747,10705,10736.58,293434.21,27.37
1601082000,9/26/2020 1:00,BTC/USD,10675,10720,10675,10715,184476.62,17.24
1601078400,9/26/2020 0:00,BTC/USD,10708,10731,10675,10675,312732.52,29.21
1601074800,9/25/2020 23:00,BTC/USD,10705.64,10718,10675,10708,267962.84,25.05
1601071200,9/25/2020 22:00,BTC/USD,10769,10774,10691,10705.64,279780.31,26.07
1601067600,9/25/2020 21:00,BTC/USD,10732,10769,10726,10769,240704.81,22.4
1601064000,9/25/2020 20:00,BTC/USD,10739,10771,10730,10732,871214.8,81.07
1601060400,9/25/2020 19:00,BTC/USD,10731,10745,10709.4,10739,1550670.31,144.6
1601056800,9/25/2020 18:00,BTC/USD,10710,10766,10710,10731,1491337.97,138.86
1601053200,9/25/2020 17:00,BTC/USD,10665,10730,10663.13,10710,1314005.24,122.68
1601049600,9/25/2020 16:00,BTC/USD,10675.97,10686,10649.02,10665,884532.2,82.9
1601046000,9/25/2020 15:00,BTC/USD,10648,10684,10580,10675.97,3316122.04,311.8
1601042400,9/25/2020 14:00,BTC/USD,10624,10656,10580.02,10648,1458669.28,137.38
1601038800,9/25/2020 13:00,BTC/USD,10632,10657,10606,10624,667878.96,62.82
1601035200,9/25/2020 12:00,BTC/USD,10656,10699,10607,10632,641938.31,60.24
1601031600,9/25/2020 11:00,BTC/USD,10613,10663,10603,10656,1132216.13,106.42
1601028000,9/25/2020 10:00,BTC/USD,10613,10643,10601,10613,1658114.88,156.11
1601024400,9/25/2020 9:00,BTC/USD,10620.45,10665,10583,10613,1597806.53,150.44
1601020800,9/25/2020 8:00,BTC/USD,10707,10707,10586,10620.45,1868750.15,175.79
1601017200,9/25/2020 7:00,BTC/USD,10702,10730.12,10686.36,10707,2729622.18,254.71
1601013600,9/25/2020 6:00,BTC/USD,10657,10705,10630.13,10702,806227.54,75.67
1601010000,9/25/2020 5:00,BTC/USD,10691,10691,10657,10657,179770.68,16.83
1601006400,9/25/2020 4:00,BTC/USD,10688,10702,10682,10691,780719.18,73
1601002800,9/25/2020 3:00,BTC/USD,10731,10737,10688,10688,281294.13,26.25
1600999200,9/25/2020 2:00,BTC/USD,10708.08,10744,10708,10731,475811.66,44.36
1600995600,9/25/2020 1:00,BTC/USD,10726,10745.7,10708,10708.08,199194.8,18.58
1600992000,9/25/2020 0:00,BTC/USD,10754,10774,10711,10726,403808.88,37.6
1600988400,9/24/2020 23:00,BTC/USD,10783.1,10795,10739.04,10754,2300815.81,213.95
1600984800,9/24/2020 22:00,BTC/USD,10671,10842,10658,10783.1,3489433.25,323.49
1600981200,9/24/2020 21:00,BTC/USD,10649,10697,10645,10671,1132716.38,106.15
1600977600,9/24/2020 20:00,BTC/USD,10670,10685,10649,10649,1092046.15,102.32
1600974000,9/24/2020 19:00,BTC/USD,10631.21,10680,10619,10670,686286.29,64.43
1600970400,9/24/2020 18:00,BTC/USD,10683.9,10706,10631,10631.21,630277.87,59.1
1600966800,9/24/2020 17:00,BTC/USD,10690,10730,10670,10683.9,1448188.25,135.37
1600963200,9/24/2020 16:00,BTC/USD,10571.71,10758,10571,10690,8396870.75,786.49
1600959600,9/24/2020 15:00,BTC/USD,10432,10591,10423,10571.71,2794516.66,265.48
1600956000,9/24/2020 14:00,BTC/USD,10398.15,10443.42,10398,10432,716502.25,68.76
1600952400,9/24/2020 13:00,BTC/USD,10402,10421.99,10363,10398.15,865054.73,83.24
1600948800,9/24/2020 12:00,BTC/USD,10431,10446.86,10389,10402,759121.47,72.9
1600945200,9/24/2020 11:00,BTC/USD,10397,10466,10392,10431,1944606.01,186.44
1600941600,9/24/2020 10:00,BTC/USD,10349,10399,10344,10397,503598.57,48.62
1600938000,9/24/2020 9:00,BTC/USD,10340,10357,10318,10349,790983.3,76.53
1600934400,9/24/2020 8:00,BTC/USD,10366,10374,10339.3,10340,585917.24,56.59
1600930800,9/24/2020 7:00,BTC/USD,10311,10379,10311,10366,1312306.6,126.95
1600927200,9/24/2020 6:00,BTC/USD,10311.05,10342,10302.85,10311,326290.66,31.61
1600923600,9/24/2020 5:00,BTC/USD,10306,10321,10292,10311.05,662950.64,64.33
1600920000,9/24/2020 4:00,BTC/USD,10324.99,10340,10305,10306,487250.77,47.18
1600916400,9/24/2020 3:00,BTC/USD,10311,10346,10311,10324.99,343889.04,33.28
1600912800,9/24/2020 2:00,BTC/USD,10312,10365,10308,10311,690398.68,66.73
1600909200,9/24/2020 1:00,BTC/USD,10315,10335.97,10305,10312,560155.11,54.27
1600905600,9/24/2020 0:00,BTC/USD,10263,10325,10222,10315,1249545.65,121.52
